[15.10.2012 10:31:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:32:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:33:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:34:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:35:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:36:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:37:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:38:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:39:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:40:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:41:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:42:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:43:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:44:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:45:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:46:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:47:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:48:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:49:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:50:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:51:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:52:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:53:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:54:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:55:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:56:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:57:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:58:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 10:59:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:00:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:01:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:02:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:03:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:04:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:05:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:06:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:07:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:08:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:09:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:10:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:11:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:12:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:13:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:14:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:15:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:16:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:17:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:18:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:19:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:20:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:21:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:22:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:23:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:24:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:25:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:26:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:27:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:28:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:29:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:30:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:31:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:32:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:33:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:34:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:35:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:36:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:37:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:38:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:39:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:40:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:41:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:42:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:43:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:44:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:45:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:46:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:47:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:48:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:49:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:50:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:51:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:52:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:53:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:54:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:55:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:56:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:57:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:58:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 11:59:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:00:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:01:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:02:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:03:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:04:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:05:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:06:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:07:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:08:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:09:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:10:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:11:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:12:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:13:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:14:05] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:15:05] downloading tpj-brustto1
U    cvut_tpj-brustto1/homeworkspjc/homework1.java
Updated to revision 14.
[15.10.2012 12:16:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:17:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:18:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:19:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:20:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:21:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:22:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:23:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:24:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:25:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:26:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:27:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:28:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:29:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:30:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:31:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:32:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:33:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:34:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:35:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:36:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:37:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:38:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:39:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:40:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:41:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:42:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:43:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:44:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:45:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:46:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:47:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:48:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:49:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:50:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:51:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:52:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:53:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:54:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:55:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:56:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:57:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:58:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 12:59:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:00:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:01:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:02:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:03:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:04:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:05:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:06:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:07:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:08:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:09:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:10:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:11:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:12:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:13:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:14:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:15:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:16:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:17:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:18:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:19:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:20:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:21:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:22:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:23:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:24:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:25:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:26:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:27:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:28:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:29:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:30:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:31:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:32:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:33:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:34:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:35:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:36:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:37:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:38:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:39:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:40:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:41:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:42:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:43:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:44:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:45:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:46:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:47:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:48:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:49:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:50:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:51:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:52:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:53:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:54:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:55:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:56:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:57:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:58:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 13:59:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:00:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:01:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:02:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:03:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:04:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:05:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:06:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:07:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:08:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:09:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:10:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:11:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:12:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:13:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:14:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:15:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:16:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:17:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:18:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:19:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:20:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:21:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:22:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:23:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:24:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:25:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:26:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:27:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:28:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:29:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:30:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:31:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:32:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:33:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:34:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:35:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:36:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:37:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:38:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:39:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:40:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:41:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:42:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:43:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:44:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:45:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:46:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:47:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:48:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:49:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:50:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:51:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:52:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:53:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:54:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:55:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:56:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:57:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:58:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 14:59:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:00:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:01:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:02:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:03:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:04:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:05:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:06:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:07:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:08:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:09:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:10:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:11:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:12:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:13:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:14:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:15:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:16:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:17:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:18:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:19:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:20:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:21:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:22:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:23:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:24:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:25:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:26:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:27:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:28:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:29:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:30:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:31:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:32:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:33:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:34:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:35:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:36:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:37:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:38:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:39:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:40:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:41:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:42:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:43:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:44:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:45:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:46:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:47:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:48:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:49:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:50:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:51:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:52:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:53:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:54:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:55:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:56:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:57:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:58:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 15:59:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:00:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:01:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:02:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:03:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:04:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:05:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:06:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:07:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:08:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:09:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:10:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:11:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:12:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:13:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:14:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:15:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:16:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:17:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:18:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:19:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:20:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:21:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:22:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:23:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:24:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:25:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:26:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:27:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:28:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:29:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:30:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:31:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:32:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:33:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:34:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:35:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:36:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:37:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:38:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:39:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:40:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:41:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:42:07] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:43:07] downloading tpj-test
A    cvut_tpj-test/homeworks
A    cvut_tpj-test/homeworks/homework2.java
Updated to revision 5.
[15.10.2012 16:44:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:45:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:46:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:47:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:48:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:49:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:50:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:51:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:52:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:53:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:54:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:55:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:56:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:57:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:58:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 16:59:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:00:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:01:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:02:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:03:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:04:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:05:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:06:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:07:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:08:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:09:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:10:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:11:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:12:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:13:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:14:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:15:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:16:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:17:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:18:09] inner loop ended, sleeping for 60 seconds.
[15.10.2012 17:19:09] inner loop ended, sleeping for 60 seconds.
